ID,DATA_LAYER,SRC_STM_NM,FIELD_NM,TBL_NM,FIELD_CODE,FIELD_DESC,FLD_LENGTH,FLD_SEQ_NUM,DATA_TP,JIE_BUCKET_KEY_FLAG,BUCKET_KEY_FLAG,PARTITION_KEY_FLAG,PRIMARY_KEY_FLAG,FLD_SCALE,ROW_KEY_SEQ_NUM,IS_NULL,IS_AMOUNT,IS_CODE,LST_UPDT_DT,VERSION,TB_ID,PARTION_WAY,IS_ENABLE
6408,,LOAN,PURCHASERINTEREST,BUSINESS_APPLY,PURCHASERINTEREST,(new)买方应付贴现利息,24,61,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6409,,LOAN,BARGAINORINTEREST,BUSINESS_APPLY,BARGAINORINTEREST,(new)卖方应付贴现利息,24,62,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6410,,LOAN,DISCOUNTSUM,BUSINESS_APPLY,DISCOUNTSUM,(new)实付贴现金额,24,63,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6411,,LOAN,BAILRATIO,BUSINESS_APPLY,BAILRATIO,保证金比例,10,64,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6412,,LOAN,BAILCURRENCY,BUSINESS_APPLY,BAILCURRENCY,(new)保证金币种,18,65,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6413,,LOAN,BAILSUM,BUSINESS_APPLY,BAILSUM,保证金金额,24,66,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6414,,LOAN,BAILACCOUNT,BUSINESS_APPLY,BAILACCOUNT,保证金帐号,32,67,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6415,,LOAN,FINERATETYPE,BUSINESS_APPLY,FINERATETYPE,罚息利率类型,18,68,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6416,,LOAN,FINERATE,BUSINESS_APPLY,FINERATE,罚息利率,10,69,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6417,,LOAN,DRAWINGTYPE,BUSINESS_APPLY,DRAWINGTYPE,(new)提款方式,18,70,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6418,,LOAN,FIRSTDRAWINGDATE,BUSINESS_APPLY,FIRSTDRAWINGDATE,(new)首次提款日期,10,71,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6419,,LOAN,DRAWINGPERIOD,BUSINESS_APPLY,DRAWINGPERIOD,(new)提款期限,8,72,DOUBLE,,,,,,,Y,,,,,1,NONE,1
6420,,LOAN,PAYCYC,BUSINESS_APPLY,PAYCYC,(new)还款方式,18,74,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6421,,LOAN,GRACEPERIOD,BUSINESS_APPLY,GRACEPERIOD,还款宽限期(月),8,75,DOUBLE,,,,,,,Y,,,,,1,NONE,1
6422,,LOAN,OVERDRAFTPERIOD,BUSINESS_APPLY,OVERDRAFTPERIOD,(new)连续透支期,8,76,DOUBLE,,,,,,,Y,,,,,1,NONE,1
6423,,LOAN,OLDLCNO,BUSINESS_APPLY,OLDLCNO,(new)原信用证编号,32,77,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6424,,LOAN,OLDLCTERMTYPE,BUSINESS_APPLY,OLDLCTERMTYPE,(new)原信用证期限类型,18,78,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6425,,LOAN,OLDLCCURRENCY,BUSINESS_APPLY,OLDLCCURRENCY,(new)原信用证币种,18,79,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6426,,LOAN,OLDLCSUM,BUSINESS_APPLY,OLDLCSUM,(new)原信用证金额,24,80,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6427,,LOAN,OLDLCLOADINGDATE,BUSINESS_APPLY,OLDLCLOADINGDATE,(new)原信用证装期,10,81,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6428,,LOAN,OLDLCVALIDDATE,BUSINESS_APPLY,OLDLCVALIDDATE,(new)原信用证效期,10,82,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6429,,LOAN,DIRECTION,BUSINESS_APPLY,DIRECTION,投向,18,83,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6430,,LOAN,PURPOSE,BUSINESS_APPLY,PURPOSE,用途,200,84,VARCHAR,,,,,,,Y,,1,,,1,NONE,1
6431,,LOAN,PLANALLOCATION,BUSINESS_APPLY,PLANALLOCATION,用款计划,200,85,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6432,,LOAN,IMMEDIACYPAYSOURCE,BUSINESS_APPLY,IMMEDIACYPAYSOURCE,(new)直接还款来源,200,86,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6433,,LOAN,PAYSOURCE,BUSINESS_APPLY,PAYSOURCE,还款来源,200,87,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6434,,LOAN,PAYTIMES,BUSINESS_APPLY,PAYTIMES,还款期次,8,73,DOUBLE,,,,,,,Y,,,,,1,NONE,1
6435,,LOAN,THIRDPARTY2,BUSINESS_APPLY,THIRDPARTY2,(new)涉及第三方2,200,92,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6436,,LOAN,THIRDPARTYID2,BUSINESS_APPLY,THIRDPARTYID2,(new)第三方法人代码2,32,93,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6437,,LOAN,THIRDPARTY3,BUSINESS_APPLY,THIRDPARTY3,(new)涉及第三方3,200,94,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6438,,LOAN,THIRDPARTYID3,BUSINESS_APPLY,THIRDPARTYID3,(new)第三方法人代码3,32,95,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6439,,LOAN,THIRDPARTYREGION,BUSINESS_APPLY,THIRDPARTYREGION,涉及第三方所在地区和国家,18,96,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6440,,LOAN,THIRDPARTYACCOUNTS,BUSINESS_APPLY,THIRDPARTYACCOUNTS,(new)第三方帐号,32,97,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6441,,LOAN,CARGOINFO,BUSINESS_APPLY,CARGOINFO,(new)货物名称,80,98,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6442,,LOAN,PROJECTNAME,BUSINESS_APPLY,PROJECTNAME,(new)贷款项目名称,80,99,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6443,,LOAN,OPERATIONINFO,BUSINESS_APPLY,OPERATIONINFO,(new)业务信息,500,100,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6444,,LOAN,CONTEXTINFO,BUSINESS_APPLY,CONTEXTINFO,(new)背景信息,200,101,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6445,,LOAN,CORPUSPAYMETHOD,BUSINESS_APPLY,CORPUSPAYMETHOD,本金还款方式,18,88,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6446,,LOAN,INTERESTPAYMETHOD,BUSINESS_APPLY,INTERESTPAYMETHOD,利息支付方式,18,89,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6447,,LOAN,THIRDPARTY1,BUSINESS_APPLY,THIRDPARTY1,(new)涉及第三方1,200,90,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6448,,LOAN,THIRDPARTYID1,BUSINESS_APPLY,THIRDPARTYID1,(new)第三方法人代码1,32,91,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6449,,LOAN,TRADECONTRACTNO,BUSINESS_APPLY,TRADECONTRACTNO,(new)相关贸易合同号,32,109,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6450,,LOAN,INVOICENO,BUSINESS_APPLY,INVOICENO,(new)增值税发票,32,110,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6451,,LOAN,TRADECURRENCY,BUSINESS_APPLY,TRADECURRENCY,(new)贸易合同币种,18,111,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6452,,LOAN,TRADESUM,BUSINESS_APPLY,TRADESUM,(new)贸易合同金额,24,112,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6453,,LOAN,SECURITIESTYPE,BUSINESS_APPLY,SECURITIESTYPE,(new)有价证券类型,18,102,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6454,,LOAN,SECURITIESREGION,BUSINESS_APPLY,SECURITIESREGION,(new)有价证券发行地,18,103,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6455,,LOAN,CONSTRUCTIONAREA,BUSINESS_APPLY,CONSTRUCTIONAREA,(new)建筑面积,24,104,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6456,,LOAN,USEAREA,BUSINESS_APPLY,USEAREA,(new)使用面积,24,105,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6457,,LOAN,FLAG1,BUSINESS_APPLY,FLAG1,(new)是否1,18,106,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6458,,LOAN,FLAG2,BUSINESS_APPLY,FLAG2,(new)是否2,18,107,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6459,,LOAN,FLAG3,BUSINESS_APPLY,FLAG3,(new)是否3,18,108,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6460,,LOAN,PAYMENTDATE,BUSINESS_APPLY,PAYMENTDATE,(new)最迟对外付汇日期,10,113,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6461,,LOAN,OPERATIONMODE,BUSINESS_APPLY,OPERATIONMODE,(new)业务模式,18,114,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6462,,LOAN,VOUCHCLASS,BUSINESS_APPLY,VOUCHCLASS,担保形式,18,115,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6463,,LOAN,VOUCHTYPE,BUSINESS_APPLY,VOUCHTYPE,主要担保方式,18,116,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6464,,LOAN,VOUCHTYPE1,BUSINESS_APPLY,VOUCHTYPE1,担保方式1,18,117,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6465,,LOAN,VOUCHTYPE2,BUSINESS_APPLY,VOUCHTYPE2,担保方式2,18,118,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6466,,LOAN,VOUCHFLAG,BUSINESS_APPLY,VOUCHFLAG,(new)有无其他担保方式,18,119,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6467,,LOAN,WARRANTOR,BUSINESS_APPLY,WARRANTOR,主要担保人,80,120,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6468,,LOAN,WARRANTORID,BUSINESS_APPLY,WARRANTORID,主要担保人代码,32,121,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6469,,LOAN,OTHERCONDITION,BUSINESS_APPLY,OTHERCONDITION,(new)其他条件和要求,400,122,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6470,,LOAN,GUARANTYVALUE,BUSINESS_APPLY,GUARANTYVALUE,担保总价值,24,123,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6471,,LOAN,GUARANTYRATE,BUSINESS_APPLY,GUARANTYRATE,抵质押率,10,124,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6472,,LOAN,BASEEVALUATERESULT,BUSINESS_APPLY,BASEEVALUATERESULT,基期信用等级,18,125,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6473,,LOAN,RISKRATE,BUSINESS_APPLY,RISKRATE,综合风险度,24,126,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6474,,LOAN,LOWRISK,BUSINESS_APPLY,LOWRISK,是否低风险业务,18,127,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6475,,LOAN,OTHERAREALOAN,BUSINESS_APPLY,OTHERAREALOAN,(new)是否异地贷款,18,128,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6476,,LOAN,LOWRISKBAILSUM,BUSINESS_APPLY,LOWRISKBAILSUM,低风险担保金额,24,129,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6477,,LOAN,ORIGINALPUTOUTDATE,BUSINESS_APPLY,ORIGINALPUTOUTDATE,首次发放日,10,130,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6478,,LOAN,EXTENDTIMES,BUSINESS_APPLY,EXTENDTIMES,展期次数,8,131,DOUBLE,,,,,,,Y,,,,,1,NONE,1
6479,,LOAN,LNGOTIMES,BUSINESS_APPLY,LNGOTIMES,借新还旧次数,8,132,DOUBLE,,,,,,,Y,,,,,1,NONE,1
6480,,LOAN,GOLNTIMES,BUSINESS_APPLY,GOLNTIMES,还旧借新次数,8,133,DOUBLE,,,,,,,Y,,,,,1,NONE,1
6481,,LOAN,DRTIMES,BUSINESS_APPLY,DRTIMES,债务重组次数,8,134,DOUBLE,,,,,,,Y,,,,,1,NONE,1
6482,,LOAN,BASECLASSIFYRESULT,BUSINESS_APPLY,BASECLASSIFYRESULT,基期风险分类结果,18,135,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6483,,LOAN,APPLYTYPE,BUSINESS_APPLY,APPLYTYPE,申请方式,18,136,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6484,,LOAN,BAILRATE,BUSINESS_APPLY,BAILRATE,保证金比率,24,137,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6485,,LOAN,FINISHORG,BUSINESS_APPLY,FINISHORG,终批机构级别,18,138,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6486,,LOAN,OPERATEORGID,BUSINESS_APPLY,OPERATEORGID,经办机构,32,139,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6487,,LOAN,OPERATEUSERID,BUSINESS_APPLY,OPERATEUSERID,经办人,32,140,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6488,,LOAN,OPERATEDATE,BUSINESS_APPLY,OPERATEDATE,经办日期,10,141,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6489,,LOAN,INPUTORGID,BUSINESS_APPLY,INPUTORGID,登记机构,32,142,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6490,,LOAN,INPUTUSERID,BUSINESS_APPLY,INPUTUSERID,登记人,32,143,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6491,,LOAN,INPUTDATE,BUSINESS_APPLY,INPUTDATE,登记日期,10,144,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6492,,LOAN,UPDATEDATE,BUSINESS_APPLY,UPDATEDATE,更新日期,10,145,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6493,,LOAN,PIGEONHOLEDATE,BUSINESS_APPLY,PIGEONHOLEDATE,归档日期,10,146,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6494,,LOAN,REMARK,BUSINESS_APPLY,REMARK,备注,400,147,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6495,,LOAN,FLAG4,BUSINESS_APPLY,FLAG4,(new)是否4,18,148,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6496,,LOAN,PAYCURRENCY,BUSINESS_APPLY,PAYCURRENCY,(new)付款币种,18,149,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6497,,LOAN,PAYDATE,BUSINESS_APPLY,PAYDATE,(new)付款时间,10,150,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6498,,LOAN,DESCRIBE1,BUSINESS_APPLY,DESCRIBE1,描述1,200,151,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6499,,LOAN,DESCRIBE2,BUSINESS_APPLY,DESCRIBE2,描述2,200,152,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6500,,LOAN,CLASSIFYRESULT,BUSINESS_APPLY,CLASSIFYRESULT,五级分类结果,80,153,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6501,,LOAN,CLASSIFYFREQUENCY,BUSINESS_APPLY,CLASSIFYFREQUENCY,分类频率,8,155,DOUBLE,,,,,,,Y,,,,,1,NONE,1
6502,,LOAN,CLASSIFYDATE,BUSINESS_APPLY,CLASSIFYDATE,最新风险分类时间,10,154,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6503,,LOAN,VOUCHNEWFLAG,BUSINESS_APPLY,VOUCHNEWFLAG,是否保付保贴,20,156,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6504,,LOAN,ADJUSTRATETYPE,BUSINESS_APPLY,ADJUSTRATETYPE,利率调整方式,18,157,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6505,,LOAN,ADJUSTRATETERM,BUSINESS_APPLY,ADJUSTRATETERM,利率调整月数,18,158,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6506,,LOAN,RATEADJUSTCYC,BUSINESS_APPLY,RATEADJUSTCYC,利率调整周期,18,159,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6507,,LOAN,FZANBALANCE,BUSINESS_APPLY,FZANBALANCE,发展商入帐净额,24,160,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6508,,LOAN,ACCEPTINTTYPE,BUSINESS_APPLY,ACCEPTINTTYPE,收息类型,18,161,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6509,,LOAN,FIXCYC,BUSINESS_APPLY,FIXCYC,固定周期,8,162,DOUBLE,,,,,,,Y,,,,,1,NONE,1
6510,,LOAN,THIRDPARTYADD1,BUSINESS_APPLY,THIRDPARTYADD1,(new)涉及第三方地址1,80,163,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6511,,LOAN,THIRDPARTYZIP1,BUSINESS_APPLY,THIRDPARTYZIP1,(new)第三方法人邮编1,32,164,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6512,,LOAN,THIRDPARTYADD2,BUSINESS_APPLY,THIRDPARTYADD2,(new)涉及第三方地址2,80,165,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6513,,EBNK,TRF_FLOWNO,PB_TRANFLOW,TRF_FLOWNO,网银交易流水号,20,0,VARCHAR,,1,,1,,,N,,,,,1,YEAR,1
6514,,EBNK,TRF_CSTNO,PB_TRANFLOW,TRF_CSTNO,网银客户号,10,1,VARCHAR,,,,,,,N,,1,,,1,YEAR,1
6515,,EBNK,TRF_BSNCODE,PB_TRANFLOW,TRF_BSNCODE,网银交易代码,6,2,CHARACTER,,,,,,,N,,,,,1,YEAR,1
6516,,EBNK,TRF_PAYACC,PB_TRANFLOW,TRF_PAYACC,付款方账号,30,3,VARCHAR,,,,,,,N,,,,,1,YEAR,1
6517,,EBNK,TRF_PAYCHIACC,PB_TRANFLOW,TRF_PAYCHIACC,付款方子账号,10,4,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6518,,EBNK,TRF_COMITRNO,PB_TRANFLOW,TRF_COMITRNO,收款方开户行联行号（他行使用）,12,10,CHARACTER,,,,,,,Y,,,,,1,YEAR,1
6519,,EBNK,TRF_CRYTYPE,PB_TRANFLOW,TRF_CRYTYPE,币种,3,11,VARCHAR,,,,,,,N,,1,,,1,YEAR,1
6520,,EBNK,TRF_SUBTIME,PB_TRANFLOW,TRF_SUBTIME,用户提交时间,14,12,CHARACTER,,,,,,,N,,,,,1,YEAR,1
6521,,EBNK,TRF_TRANAMT,PB_TRANFLOW,TRF_TRANAMT,交易金额,18,13,DECIMAL,,,,,,,N,1,,,,1,YEAR,1
6522,,EBNK,TRF_FEE1,PB_TRANFLOW,TRF_FEE1,邮电费,18,14,DECIMAL,,,,,,,Y,1,,,,1,YEAR,1
6523,,EBNK,TRF_FEE2,PB_TRANFLOW,TRF_FEE2,手续费,18,15,DECIMAL,,,,,,,Y,,,,,1,YEAR,1
6524,,EBNK,TRF_FEE3,PB_TRANFLOW,TRF_FEE3,工本费,18,16,DECIMAL,,,,,,,Y,,,,,1,YEAR,1
6525,,EBNK,TRF_TRANCHANNEL,PB_TRANFLOW,TRF_TRANCHANNEL,普通0加急1标志,3,17,VARCHAR,,,,,,,Y,,1,,,1,YEAR,1
6526,,EBNK,TRF_USERREM,PB_TRANFLOW,TRF_USERREM,用户备注,150,18,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6527,,EBNK,TRF_PAYNAME,PB_TRANFLOW,TRF_PAYNAME,付款方户名,300,5,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6528,,EBNK,TRF_RCVACC,PB_TRANFLOW,TRF_RCVACC,收款方账号,32,6,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6529,,EBNK,TRF_RCVCHIACC,PB_TRANFLOW,TRF_RCVCHIACC,收款方子账号,10,7,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6530,,EBNK,TRF_RCVNAME,PB_TRANFLOW,TRF_RCVNAME,收款方户名,60,8,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6531,,EBNK,TRF_RCVBANK,PB_TRANFLOW,TRF_RCVBANK,收款方开户行,300,9,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6532,,EBNK,TRF_PRINTTIMES,PB_TRANFLOW,TRF_PRINTTIMES,打印次数 默认值:0,4,24,INTEGER,,,,,,,N,,,,,1,YEAR,1
6533,,EBNK,TRF_DEALTIME,PB_TRANFLOW,TRF_DEALTIME,预约时间YYYYMMDD,8,27,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6534,,EBNK,TRF_BOOKINGFLAG,PB_TRANFLOW,TRF_BOOKINGFLAG,预约标志(1大额预约),1,28,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6535,,EBNK,TRF_DISCOUNT,PB_TRANFLOW,TRF_DISCOUNT,手续费折扣,18,29,DECIMAL,,,,,,,Y,,,,,1,YEAR,1
6536,,EBNK,TRF_CHARGETYPE,PB_TRANFLOW,TRF_CHARGETYPE,手续费收费类型（0：折扣收费；1：固定金额收费),2,30,VARCHAR,,,,,,,Y,,1,,,1,YEAR,1
6537,,EBNK,TRF_CHARGEAMOUNT,PB_TRANFLOW,TRF_CHARGEAMOUNT,手续费固定金额,18,31,DECIMAL,,,,,,,Y,1,,,,1,YEAR,1
6538,,EBNK,TRF_BANKREM,PB_TRANFLOW,TRF_BANKREM,银行备注,150,19,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6539,,EBNK,TRF_HOSTFLWNO,PB_TRANFLOW,TRF_HOSTFLWNO,核心流水号,20,20,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6540,,EBNK,TRF_HOSTSENDTIME,PB_TRANFLOW,TRF_HOSTSENDTIME,交易发送主机时间,14,21,CHARACTER,,,,,,,Y,,,,,1,YEAR,1
6541,,EBNK,TRF_HOSTERROR,PB_TRANFLOW,TRF_HOSTERROR,主机返回错误代码,20,22,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6542,,EBNK,TRF_STT,PB_TRANFLOW,TRF_STT,指令状态（10:主机处理中;20:交易成功;30:交易失败）,2,23,CHARACTER,,,,,,,N,,1,,,1,YEAR,1
6543,,EBNK,TRF_BANKID,PB_TRANFLOW,TRF_BANKID,多法人行标识,20,39,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6544,,EBNK,TRF_CHECKTIME,PB_TRANFLOW,TRF_CHECKTIME,落地审查时间,14,40,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6545,,EBNK,TRF_CHECKFLAG,PB_TRANFLOW,TRF_CHECKFLAG,落地审查标识 --0交易落地 --1审查通过 --2审查拒绝,1,41,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6546,,EBNK,TRF_CHECKREFUSEREASON,PB_TRANFLOW,TRF_CHECKREFUSEREASON,落地审查拒绝原因,100,42,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6547,,EBNK,TRF_TRANTYPE,PB_TRANFLOW,TRF_TRANTYPE,单笔转账类型（0：行内；1：跨行；）,2,43,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6548,,EBNK,TRF_USE,PB_TRANFLOW,TRF_USE,用途,2,44,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6549,,EBNK,TRF_TRANFLOWNO,PB_TRANFLOW,TRF_TRANFLOWNO,ESB业务流水号,40,45,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6550,,EBNK,TRF_OPRATIONVERSION,PB_TRANFLOW,TRF_OPRATIONVERSION,落地审查拒绝原因,2,32,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6551,,EBNK,TRF_BSNTYPESHOW,PB_TRANFLOW,TRF_BSNTYPESHOW,增加电子储蓄具体交易类型,15,33,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6552,,EBNK,TRF_MESSAGEFLAG,PB_TRANFLOW,TRF_MESSAGEFLAG,是否短信通知收款人（0:否 1:是）,2,34,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6553,,EBNK,TRF_RCVMOBILE,PB_TRANFLOW,TRF_RCVMOBILE,收款人手机号码,20,35,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6554,,EBNK,TRF_MESSAGE,PB_TRANFLOW,TRF_MESSAGE,短信内容,300,36,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6555,,EBNK,TRF_PATCHFLAG,PB_TRANFLOW,TRF_PATCHFLAG,跑批改状态标志（0：未跑批改过状态；1：已跑批改过状态）默认值：0,2,37,VARCHAR,,,,,,,N,,,,,1,YEAR,1
6556,,EBNK,TRF_LASTUPDATETIME,PB_TRANFLOW,TRF_LASTUPDATETIME,交易流水最后更新时间,14,38,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6557,,EBNK,DEL_F,PB_TRANFLOW,DEL_F,,2,54,SMALLINT,,,,,,,Y,,,,,1,YEAR,1
6558,,EBNK,TRF_PRODUCT,PB_TRANFLOW,TRF_PRODUCT,客户IP地址,100,46,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6559,,EBNK,TRF_CATYPE,PB_TRANFLOW,TRF_CATYPE,认证方式,2,47,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6560,,EBNK,TRF_BATCHNO,PB_TRANFLOW,TRF_BATCHNO,批次号 YYYYMMDD+12位递增数,20,48,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6561,,EBNK,TRF_DELETEBRANCHID,PB_TRANFLOW,TRF_DELETEBRANCHID,终止网点,30,49,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6562,,EBNK,TRF_DELETEUSERID,PB_TRANFLOW,TRF_DELETEUSERID,终止柜员,30,50,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6563,,EBNK,TRF_DELETEAUTHUSERID,PB_TRANFLOW,TRF_DELETEAUTHUSERID,终止授权柜员,30,51,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6564,,EBNK,TRF_DELETEREMARK,PB_TRANFLOW,TRF_DELETEREMARK,终止原因,100,52,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6565,,EBNK,LAST_ETL_ACG_DT,PB_TRANFLOW,LAST_ETL_ACG_DT,,4,53,DATE,,,,,,,Y,,,,,1,YEAR,1
6566,,EBNK,TRF_HOSTERRORMSG,PB_TRANFLOW,TRF_HOSTERRORMSG,主机返回错误描述,300,25,VARCHAR,,,,,,,Y,,,,,1,YEAR,1
6567,,EBNK,TRF_ALLCHARGEFEE,PB_TRANFLOW,TRF_ALLCHARGEFEE,应收手续费,18,26,DECIMAL,,,,,,,Y,1,,,,1,YEAR,1
6568,,EBNK,IFL_FLOWNO,PB_INTERBANKTRAN_FLOW,IFL_FLOWNO,交易流水号,20,0,VARCHAR,,1,,1,,,N,,,,,1,NONE,1
6569,,EBNK,IFL_PAYACC,PB_INTERBANKTRAN_FLOW,IFL_PAYACC,付款方账号,32,7,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6570,,EBNK,IFL_PAYNAME,PB_INTERBANKTRAN_FLOW,IFL_PAYNAME,付款方户名,300,8,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6571,,EBNK,IFL_PAYBANKNO,PB_INTERBANKTRAN_FLOW,IFL_PAYBANKNO,付款方开户行号,300,9,VARCHAR,,,,,,,Y,,,,,1,NONE,1
